

Output log file /home/scratch/sourabhbalgi/prj/man/code/./logs/19_06_01_19_29_40_cl-gpusrv1.nis.csa.iisc.ac.in_kitchen_books_0_target_ts.txt created
File used to run the experiment : /home/scratch/sourabhbalgi/prj/man/code/SB_lang_00_ts.py
Model files are stored in /home/scratch/sourabhbalgi/prj/man/code/./checkpoint/19_06_01_19_29_40_cl-gpusrv1.nis.csa.iisc.ac.in_kitchen_books_0_target_ts directory

Settings: absolute_base_path=/home/scratch/sourabhbalgi/prj/man/code, absolute_pyfile_path=/home/scratch/sourabhbalgi/prj/man/code/SB_lang_00_ts.py, args=Namespace(absolute_base_path='/home/scratch/sourabhbalgi/prj/man/code', absolute_pyfile_path='/home/scratch/sourabhbalgi/prj/man/code/SB_lang_00_ts.py', batch_size=128, buffer_size=600, ckpt_dir='/home/scratch/sourabhbalgi/prj/man/code/./checkpoint/19_06_01_19_29_40_cl-gpusrv1.nis.csa.iisc.ac.in_kitchen_books_0_target_ts', dataroot='./data/prep-amazon/amazon.pkl', epoch_size='target', exp='kitchen_books', feature_num=5000, gpus='7', learning_rate=0.001, load_checkpoint='', log_file='/home/scratch/sourabhbalgi/prj/man/code/./logs/19_06_01_19_29_40_cl-gpusrv1.nis.csa.iisc.ac.in_kitchen_books_0_target_ts.txt', logs_dir='/home/scratch/sourabhbalgi/prj/man/code/./logs', lr_decay_period=30, lr_decay_rate=0.6318, lr_decay_type='geometric', n_test_samples=500, network_type='man', num_epochs=300, ramp=0, seed=1126, use_bn=False, use_drop=True, use_gumbel=False, use_sampler=True, weight_init='none', workers=2), batch_size=128, ckpt_dir=/home/scratch/sourabhbalgi/prj/man/code/./checkpoint/19_06_01_19_29_40_cl-gpusrv1.nis.csa.iisc.ac.in_kitchen_books_0_target_ts, dataroot=/home/scratch/sourabhbalgi/prj/man/code/./data/prep-amazon/amazon.pkl, epoch_size=target, exp=kitchen_books, experiment=kitchen_books, gpus=7, hostname=19_06_01_19_29_40, lambda_sal=0.0, lambda_ssl=0.0, lambda_sul=0.0, lambda_tal=0.0, lambda_tsl=1.0, lambda_tul=0.0, learning_rate=0.001, log_file=/home/scratch/sourabhbalgi/prj/man/code/./logs/19_06_01_19_29_40_cl-gpusrv1.nis.csa.iisc.ac.in_kitchen_books_0_target_ts.txt, log_num=0, logs_dir=/home/scratch/sourabhbalgi/prj/man/code/./logs, machinename=cl-gpusrv1.nis.csa.iisc.ac.in, num_epochs=300, ramp_sup_weight_in_list=[1.0], ramp_unsup_weight_in_list=[1.0], seed=1126, simul_train_src_tgt=True, timestamp=19_06_01_19_29_40, use_gpu=True, use_ramp_sup=False, use_ramp_unsup=False, use_sampler=True, workers=2
num_gpu: 1, GPU-ID: 7
current cuda device = 0
using cuda device = 0

SRC : KITCHEN: train: count=2000, test: count=5945
TGT : BOOKS: train: count=2000, test: count=4465

Number of classes : 2

Loaded  Source and Target data respectively

Using epoch_size : target
prior_src_train : tensor([0.4802, 0.5198], device='cuda:0')
prior_tgt_train : tensor([0.5229, 0.4771], device='cuda:0')

Building Network from MAN ...
Encoder : DataParallel(
  (module): Encoder(
    (net): Sequential(
      (f-linear-0): Linear(in_features=5000, out_features=1000, bias=True)
      (f-relu-0): ReLU()
      (f-linear-1): Linear(in_features=1000, out_features=500, bias=True)
      (f-relu-1): ReLU()
      (f-linear-final): Linear(in_features=500, out_features=128, bias=True)
      (f-relu-final): ReLU()
    )
  )
)
Classifier : DataParallel(
  (module): Classifier(
    (net): Sequential(
      (p-dropout-0): Dropout(p=0.5)
      (p-linear-final): Linear(in_features=128, out_features=2, bias=True)
    )
  )
)
Network Built ...

optimizerE : Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.5, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)
optimizerC : Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.5, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)

Training...
Note : Simultaneous training of source and target domains. No swapping after e epochs ...
Checkpoint directory to store files for current run : /home/scratch/sourabhbalgi/prj/man/code/./checkpoint/19_06_01_19_29_40_cl-gpusrv1.nis.csa.iisc.ac.in_kitchen_books_0_target_ts
**++ E:000/300 #B:015, t=000.13m, L=00.6327, ACC : S_TRN= 74.69%, T_TRN= 88.80%, S_TST= 74.60%, T_TST= 80.38%
  ++ E:001/300 #B:015, t=000.82m, L=00.2696, ACC : S_TRN= 74.17%, T_TRN= 96.20%, S_TST= 74.35%, T_TST= 82.33%
     E:126/300 #B:015, t=033.35m, L=00.0000, ACC : S_TRN= 75.00%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:127/300 #B:015, t=033.58m, L=00.0000, ACC : S_TRN= 74.90%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:128/300 #B:015, t=033.81m, L=00.0000, ACC : S_TRN= 74.74%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.84%
     E:129/300 #B:015, t=034.06m, L=00.0000, ACC : S_TRN= 74.38%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.87%
     E:130/300 #B:015, t=034.32m, L=00.0000, ACC : S_TRN= 75.10%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:131/300 #B:015, t=034.58m, L=00.0000, ACC : S_TRN= 75.68%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.87%
     E:132/300 #B:015, t=034.81m, L=00.0000, ACC : S_TRN= 75.57%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.87%
     E:133/300 #B:015, t=035.09m, L=00.0000, ACC : S_TRN= 75.10%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.87%
     E:134/300 #B:015, t=035.34m, L=00.0000, ACC : S_TRN= 75.16%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.89%
     E:135/300 #B:015, t=035.57m, L=00.0000, ACC : S_TRN= 74.79%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.89%
     E:136/300 #B:015, t=035.80m, L=00.0000, ACC : S_TRN= 74.43%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.87%
     E:137/300 #B:015, t=036.03m, L=00.0000, ACC : S_TRN= 75.10%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.89%
     E:138/300 #B:015, t=036.24m, L=00.0000, ACC : S_TRN= 74.84%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.89%
     E:139/300 #B:015, t=036.49m, L=00.0000, ACC : S_TRN= 75.42%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.89%
     E:140/300 #B:015, t=036.73m, L=00.0000, ACC : S_TRN= 74.90%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.89%
     E:141/300 #B:015, t=036.99m, L=00.0000, ACC : S_TRN= 72.97%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.80%
     E:142/300 #B:015, t=037.26m, L=00.0000, ACC : S_TRN= 73.75%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.80%
     E:143/300 #B:015, t=037.48m, L=00.0000, ACC : S_TRN= 74.32%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:144/300 #B:015, t=037.72m, L=00.0000, ACC : S_TRN= 75.05%, T_TRN= 100.00%, S_TST= 75.85%, T_TST= 82.84%
     E:145/300 #B:015, t=037.97m, L=00.0000, ACC : S_TRN= 74.06%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:146/300 #B:015, t=038.22m, L=00.0000, ACC : S_TRN= 73.49%, T_TRN= 100.00%, S_TST= 75.83%, T_TST= 82.87%
     E:147/300 #B:015, t=038.44m, L=00.0000, ACC : S_TRN= 74.53%, T_TRN= 100.00%, S_TST= 75.83%, T_TST= 82.87%
     E:148/300 #B:015, t=038.67m, L=00.0000, ACC : S_TRN= 73.28%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:149/300 #B:015, t=038.94m, L=00.0000, ACC : S_TRN= 74.48%, T_TRN= 100.00%, S_TST= 75.83%, T_TST= 82.87%
     E:150/300 #B:015, t=039.15m, L=00.0000, ACC : S_TRN= 75.31%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:151/300 #B:015, t=039.38m, L=00.0000, ACC : S_TRN= 75.05%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:152/300 #B:015, t=039.61m, L=00.0000, ACC : S_TRN= 74.32%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:153/300 #B:015, t=039.89m, L=00.0000, ACC : S_TRN= 74.32%, T_TRN= 100.00%, S_TST= 75.83%, T_TST= 82.87%
     E:154/300 #B:015, t=040.15m, L=00.0000, ACC : S_TRN= 74.58%, T_TRN= 100.00%, S_TST= 75.83%, T_TST= 82.87%
     E:155/300 #B:015, t=040.40m, L=00.0000, ACC : S_TRN= 73.23%, T_TRN= 100.00%, S_TST= 75.83%, T_TST= 82.87%
     E:156/300 #B:015, t=040.60m, L=00.0000, ACC : S_TRN= 76.61%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:157/300 #B:015, t=040.85m, L=00.0000, ACC : S_TRN= 74.69%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:158/300 #B:015, t=041.10m, L=00.0000, ACC : S_TRN= 75.36%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:159/300 #B:015, t=041.32m, L=00.0000, ACC : S_TRN= 74.58%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:160/300 #B:015, t=041.56m, L=00.0000, ACC : S_TRN= 74.38%, T_TRN= 100.00%, S_TST= 75.83%, T_TST= 82.87%
     E:161/300 #B:015, t=041.77m, L=00.0000, ACC : S_TRN= 73.07%, T_TRN= 100.00%, S_TST= 75.83%, T_TST= 82.87%
     E:162/300 #B:015, t=041.98m, L=00.0000, ACC : S_TRN= 74.06%, T_TRN= 100.00%, S_TST= 75.83%, T_TST= 82.87%
     E:163/300 #B:015, t=042.23m, L=00.0000, ACC : S_TRN= 73.70%, T_TRN= 100.00%, S_TST= 75.83%, T_TST= 82.87%
     E:164/300 #B:015, t=042.48m, L=00.0000, ACC : S_TRN= 75.73%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:165/300 #B:015, t=042.70m, L=00.0000, ACC : S_TRN= 75.26%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:166/300 #B:015, t=042.91m, L=00.0000, ACC : S_TRN= 76.09%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:167/300 #B:015, t=043.16m, L=00.0000, ACC : S_TRN= 75.83%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:168/300 #B:015, t=043.40m, L=00.0000, ACC : S_TRN= 74.90%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:169/300 #B:015, t=043.64m, L=00.0000, ACC : S_TRN= 74.90%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:170/300 #B:015, t=043.89m, L=00.0000, ACC : S_TRN= 73.65%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:171/300 #B:015, t=044.14m, L=00.0000, ACC : S_TRN= 76.35%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.82%
     E:172/300 #B:015, t=044.37m, L=00.0000, ACC : S_TRN= 75.99%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.82%
     E:173/300 #B:015, t=044.63m, L=00.0000, ACC : S_TRN= 75.42%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.82%
     E:174/300 #B:015, t=044.87m, L=00.0000, ACC : S_TRN= 74.48%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.82%
     E:175/300 #B:015, t=045.14m, L=00.0000, ACC : S_TRN= 76.67%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.84%
     E:176/300 #B:015, t=045.37m, L=00.0000, ACC : S_TRN= 75.52%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:177/300 #B:015, t=045.59m, L=00.0000, ACC : S_TRN= 75.10%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:178/300 #B:015, t=045.81m, L=00.0000, ACC : S_TRN= 76.15%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.82%
     E:179/300 #B:015, t=046.07m, L=00.0000, ACC : S_TRN= 74.11%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.82%
     E:180/300 #B:015, t=046.33m, L=00.0000, ACC : S_TRN= 75.16%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.82%
     E:181/300 #B:015, t=046.60m, L=00.0000, ACC : S_TRN= 75.62%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.82%
     E:182/300 #B:015, t=046.84m, L=00.0000, ACC : S_TRN= 74.90%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.82%
     E:183/300 #B:015, t=047.06m, L=00.0000, ACC : S_TRN= 75.36%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.82%
     E:184/300 #B:015, t=047.31m, L=00.0000, ACC : S_TRN= 75.52%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.82%
     E:185/300 #B:015, t=047.55m, L=00.0000, ACC : S_TRN= 75.26%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.80%
     E:186/300 #B:015, t=047.83m, L=00.0000, ACC : S_TRN= 75.68%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.82%
     E:187/300 #B:015, t=048.11m, L=00.0000, ACC : S_TRN= 74.95%, T_TRN= 100.00%, S_TST= 75.76%, T_TST= 82.80%
     E:188/300 #B:015, t=048.33m, L=00.0000, ACC : S_TRN= 77.40%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.82%
     E:189/300 #B:015, t=048.57m, L=00.0000, ACC : S_TRN= 74.38%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.82%
     E:190/300 #B:015, t=048.85m, L=00.0000, ACC : S_TRN= 74.06%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.82%
     E:191/300 #B:015, t=049.07m, L=00.0000, ACC : S_TRN= 73.91%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.82%
     E:192/300 #B:015, t=049.33m, L=00.0000, ACC : S_TRN= 73.54%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.82%
     E:193/300 #B:015, t=049.53m, L=00.0000, ACC : S_TRN= 73.44%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:194/300 #B:015, t=049.77m, L=00.0000, ACC : S_TRN= 76.25%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:195/300 #B:015, t=049.99m, L=00.0000, ACC : S_TRN= 75.42%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:196/300 #B:015, t=050.25m, L=00.0000, ACC : S_TRN= 75.47%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:197/300 #B:015, t=050.49m, L=00.0000, ACC : S_TRN= 73.44%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.82%
     E:198/300 #B:015, t=050.74m, L=00.0000, ACC : S_TRN= 75.89%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.82%
     E:199/300 #B:015, t=051.00m, L=00.0000, ACC : S_TRN= 73.75%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:200/300 #B:015, t=051.24m, L=00.0000, ACC : S_TRN= 73.65%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.82%
     E:201/300 #B:015, t=051.51m, L=00.0000, ACC : S_TRN= 74.69%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.82%
     E:202/300 #B:015, t=051.77m, L=00.0000, ACC : S_TRN= 75.10%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.80%
     E:203/300 #B:015, t=052.01m, L=00.0000, ACC : S_TRN= 73.49%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.82%
     E:204/300 #B:015, t=052.22m, L=00.0000, ACC : S_TRN= 75.00%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:205/300 #B:015, t=052.45m, L=00.0000, ACC : S_TRN= 74.64%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:206/300 #B:015, t=052.73m, L=00.0000, ACC : S_TRN= 74.01%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:207/300 #B:015, t=052.97m, L=00.0000, ACC : S_TRN= 74.11%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.87%
     E:208/300 #B:015, t=053.22m, L=00.0000, ACC : S_TRN= 74.79%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:209/300 #B:015, t=053.46m, L=00.0000, ACC : S_TRN= 76.41%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:210/300 #B:015, t=053.71m, L=00.0000, ACC : S_TRN= 74.32%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:211/300 #B:015, t=053.96m, L=00.0000, ACC : S_TRN= 74.84%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:212/300 #B:015, t=054.20m, L=00.0000, ACC : S_TRN= 75.21%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:213/300 #B:015, t=054.43m, L=00.0000, ACC : S_TRN= 74.69%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:214/300 #B:015, t=054.74m, L=00.0000, ACC : S_TRN= 73.44%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:215/300 #B:015, t=054.97m, L=00.0000, ACC : S_TRN= 74.06%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:216/300 #B:015, t=055.24m, L=00.0000, ACC : S_TRN= 74.64%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:217/300 #B:015, t=055.50m, L=00.0000, ACC : S_TRN= 74.58%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:218/300 #B:015, t=055.73m, L=00.0000, ACC : S_TRN= 75.21%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.84%
     E:219/300 #B:015, t=056.01m, L=00.0000, ACC : S_TRN= 75.31%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:220/300 #B:015, t=056.24m, L=00.0000, ACC : S_TRN= 74.22%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:221/300 #B:015, t=056.46m, L=00.0000, ACC : S_TRN= 73.39%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:222/300 #B:015, t=056.73m, L=00.0000, ACC : S_TRN= 74.74%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:223/300 #B:015, t=057.00m, L=00.0000, ACC : S_TRN= 74.74%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:224/300 #B:015, t=057.25m, L=00.0000, ACC : S_TRN= 75.31%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:225/300 #B:015, t=057.49m, L=00.0000, ACC : S_TRN= 74.84%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:226/300 #B:015, t=057.73m, L=00.0000, ACC : S_TRN= 74.48%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:227/300 #B:015, t=057.99m, L=00.0000, ACC : S_TRN= 75.68%, T_TRN= 100.00%, S_TST= 75.78%, T_TST= 82.84%
     E:228/300 #B:015, t=058.21m, L=00.0000, ACC : S_TRN= 76.35%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:229/300 #B:015, t=058.50m, L=00.0000, ACC : S_TRN= 74.06%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:230/300 #B:015, t=058.77m, L=00.0000, ACC : S_TRN= 74.58%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:231/300 #B:015, t=059.03m, L=00.0000, ACC : S_TRN= 74.38%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:232/300 #B:015, t=059.28m, L=00.0000, ACC : S_TRN= 75.78%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.89%
     E:233/300 #B:015, t=059.49m, L=00.0000, ACC : S_TRN= 73.39%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.87%
     E:234/300 #B:015, t=059.72m, L=00.0000, ACC : S_TRN= 74.69%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.89%
     E:235/300 #B:015, t=059.96m, L=00.0000, ACC : S_TRN= 74.74%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.89%
     E:236/300 #B:015, t=060.22m, L=00.0000, ACC : S_TRN= 73.07%, T_TRN= 100.00%, S_TST= 75.81%, T_TST= 82.89%
     E:237/300 #B:015, t=060.49m, L=00.0000, ACC : S_TRN= 73.54%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.91%
     E:238/300 #B:015, t=060.72m, L=00.0000, ACC : S_TRN= 74.69%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.89%
     E:239/300 #B:015, t=060.96m, L=00.0000, ACC : S_TRN= 72.81%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.89%
     E:240/300 #B:015, t=061.21m, L=00.0000, ACC : S_TRN= 73.02%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.89%
     E:241/300 #B:015, t=061.47m, L=00.0000, ACC : S_TRN= 74.17%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.91%
     E:242/300 #B:015, t=061.68m, L=00.0000, ACC : S_TRN= 73.91%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.89%
     E:243/300 #B:015, t=061.91m, L=00.0000, ACC : S_TRN= 75.89%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.91%
     E:244/300 #B:015, t=062.12m, L=00.0000, ACC : S_TRN= 74.22%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.91%
     E:245/300 #B:015, t=062.35m, L=00.0000, ACC : S_TRN= 75.47%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.89%
     E:246/300 #B:015, t=062.59m, L=00.0000, ACC : S_TRN= 75.89%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.89%
     E:247/300 #B:015, t=062.86m, L=00.0000, ACC : S_TRN= 75.31%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.89%
     E:248/300 #B:015, t=063.15m, L=00.0000, ACC : S_TRN= 74.64%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.89%
     E:249/300 #B:015, t=063.35m, L=00.0000, ACC : S_TRN= 73.80%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.89%
     E:250/300 #B:015, t=063.58m, L=00.0000, ACC : S_TRN= 76.04%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.91%
     E:251/300 #B:015, t=063.80m, L=00.0000, ACC : S_TRN= 75.00%, T_TRN= 100.00%, S_TST= 75.79%, T_TST= 82.89%
     E:252/300 #B:015, t=064.05m, L=00.0000, ACC : S_TRN= 74.27%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:253/300 #B:015, t=064.26m, L=00.0000, ACC : S_TRN= 76.56%, T_TRN= 100.00%, S_TST= 75.71%, T_TST= 82.87%
     E:254/300 #B:015, t=064.48m, L=00.0000, ACC : S_TRN= 75.10%, T_TRN= 100.00%, S_TST= 75.73%, T_TST= 82.87%
     E:255/300 #B:015, t=064.71m, L=00.0000, ACC : S_TRN= 73.23%, T_TRN= 100.00%, S_TST= 75.73%, T_TST= 82.87%
     E:256/300 #B:015, t=064.95m, L=00.0000, ACC : S_TRN= 72.81%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:257/300 #B:015, t=065.22m, L=00.0000, ACC : S_TRN= 72.45%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:258/300 #B:015, t=065.46m, L=00.0000, ACC : S_TRN= 76.15%, T_TRN= 100.00%, S_TST= 75.71%, T_TST= 82.87%
     E:259/300 #B:015, t=065.72m, L=00.0000, ACC : S_TRN= 74.06%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:260/300 #B:015, t=065.94m, L=00.0000, ACC : S_TRN= 75.36%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:261/300 #B:015, t=066.17m, L=00.0000, ACC : S_TRN= 74.84%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:262/300 #B:015, t=066.41m, L=00.0000, ACC : S_TRN= 73.44%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:263/300 #B:015, t=066.65m, L=00.0000, ACC : S_TRN= 76.35%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:264/300 #B:015, t=066.88m, L=00.0000, ACC : S_TRN= 75.47%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:265/300 #B:015, t=067.10m, L=00.0000, ACC : S_TRN= 75.78%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:266/300 #B:015, t=067.33m, L=00.0000, ACC : S_TRN= 75.94%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:267/300 #B:015, t=067.56m, L=00.0000, ACC : S_TRN= 72.71%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:268/300 #B:015, t=067.80m, L=00.0000, ACC : S_TRN= 75.26%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:269/300 #B:015, t=068.02m, L=00.0000, ACC : S_TRN= 74.27%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:270/300 #B:015, t=068.24m, L=00.0000, ACC : S_TRN= 73.54%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:271/300 #B:015, t=068.50m, L=00.0000, ACC : S_TRN= 75.57%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:272/300 #B:015, t=068.70m, L=00.0000, ACC : S_TRN= 74.06%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:273/300 #B:015, t=068.88m, L=00.0000, ACC : S_TRN= 75.42%, T_TRN= 100.00%, S_TST= 75.74%, T_TST= 82.87%
     E:274/300 #B:015, t=069.08m, L=00.0000, ACC : S_TRN= 75.00%, T_TRN= 100.00%, S_TST= 75.73%, T_TST= 82.87%
     E:275/300 #B:015, t=069.28m, L=00.0000, ACC : S_TRN= 73.18%, T_TRN= 100.00%, S_TST= 75.73%, T_TST= 82.87%
     E:276/300 #B:015, t=069.46m, L=00.0000, ACC : S_TRN= 74.90%, T_TRN= 100.00%, S_TST= 75.73%, T_TST= 82.87%
     E:277/300 #B:015, t=069.62m, L=00.0000, ACC : S_TRN= 75.42%, T_TRN= 100.00%, S_TST= 75.73%, T_TST= 82.87%
     E:278/300 #B:015, t=069.79m, L=00.0000, ACC : S_TRN= 76.09%, T_TRN= 100.00%, S_TST= 75.73%, T_TST= 82.87%
     E:279/300 #B:015, t=069.95m, L=00.0000, ACC : S_TRN= 75.99%, T_TRN= 100.00%, S_TST= 75.73%, T_TST= 82.87%
